ad_id,time,age,gender,area,status,education,consuptionAbility,device,work,connectionType,behavior
675620,2019-03-01 12:02:46,31,,,,,,,,,
675638,2018-12-19 05:00:41,31,,,,,,,,,
675641,2019-03-01 19:02:12,,,1,,,,,,,
675654,2019-03-05 17:31:49,,,,,,,,,,
675669,2018-11-05 19:10:55,38,,,,,,,,,
675682,2019-03-01 11:46:49,2,,1,,,,,,,
675684,2017-12-26 11:20:04,,,1,,,,,,,
675695,2019-02-19 00:28:00,,,1,,,,,,,
675732,2018-12-18 23:51:31,31,,,,,,,,,
675733,2019-03-13 14:27:45,29,,1,,3,,,,2,13
675741,2019-01-09 14:41:50,32,,28,,,,,,,8
675897,2018-02-27 00:45:13,,,,,,,,,,
675903,2018-08-08 04:31:14,,,1,,,,,,,
675925,2019-03-12 12:02:56,,,1,,,,,,,
675927,2019-03-06 14:41:17,26,,2,,,,,,,20
675932,2019-02-18 07:02:39,,,1,,,,,,,
675934,2019-02-02 05:35:33,,,1,,,,,,,
675941,2019-03-06 13:32:35,31,,,,,,,,,
675951,2019-03-11 14:17:44,,,2,,,,,,,
675999,2019-01-14 10:35:13,,,1,,6,,,,4,24
676024,2019-01-11 05:34:23,,,,,,,,,,
676046,2019-03-08 15:28:52,982,,32,,,,,,2,75
676077,2017-08-05 13:39:05,,,,,,,,,,
676100,2018-01-26 09:43:56,32,,1,,,,,,,
676115,2019-03-10 18:27:09,6,1,3,,,,,,,
676120,2019-02-20 07:03:06,31,,,,,,,,,
676153,2018-01-11 07:02:57,31,,,,,,,,,
676156,2018-12-20 04:31:33,31,,,,,,,,,
676161,2019-02-19 11:52:12,2,1,7,4,,,,,,
676198,2019-02-26 22:02:00,29,1,24,,,,,,2,14
676249,2019-02-15 20:49:52,,,,,,,,,,
676268,2019-03-12 11:24:28,34,,29,,,,,,,
676321,2019-02-21 05:36:33,31,,,,,,,,,
676330,2019-01-09 15:29:24,32,1,28,,,,,,,8
676345,2019-02-26 07:02:47,31,,,,,,,,,
676355,2018-08-08 04:30:51,,,1,,,,,,,
676370,2019-01-19 07:04:09,,,1,,,,,,,
676385,2018-12-18 22:11:00,,,1,,,,,,,
676478,2019-03-09 14:45:09,43,,27,,,,,,,
676489,2019-02-23 23:01:40,,,1,,,,,,,
676583,2019-02-27 16:51:53,31,,,,,,,,,
676610,2018-04-09 16:37:18,,,1,,,,,,,
676614,2018-12-30 07:05:41,,,1,,,,,,,
676620,2019-02-28 16:52:14,,,1,,,,,,,
676627,2019-01-22 20:01:55,,,,,,,,,,
676631,2019-02-17 05:34:29,,,1,,,,,,,
676666,2019-03-12 19:52:15,,,,,,,,,,
676817,2018-12-20 04:30:36,,,1,,,,,,,
676822,2019-02-23 05:38:23,,,1,,,,,,,
676837,2019-02-23 05:38:13,,,1,,,,,,,
676849,2019-03-01 05:35:07,31,,,,,,,,,
676878,2018-01-03 12:13:30,,,1,,,,,,,
676887,2018-08-09 11:40:47,,,1,,,,,,,
676902,2019-03-01 17:48:27,16,1,19,3,,,,,,
676919,2018-08-22 12:04:38,,,1,,,,,,,
676958,2018-12-28 16:26:02,,,,,,,,,,
676963,2018-12-18 20:31:41,31,,,,,,,,,
676968,2019-03-12 15:52:31,,,,,,,,,,
677002,2019-03-11 17:42:40,,,1,,,,,,,
677013,2019-03-13 22:09:48,26,,55,,5,1,,,3,
677042,2019-03-01 13:12:07,,,,,,,,,,
677100,2019-02-28 05:38:16,31,,,,,,,,,
677160,2018-06-22 07:05:09,31,,,,,,,,,
677161,2019-02-28 17:35:22,27,,17,,,,,,,5
677180,2018-12-23 04:37:25,,,1,,,,,,,
677209,2019-03-07 15:09:20,23,,5,,,,,,,
677215,2019-03-02 14:12:01,31,,,,,,,,,
677262,2019-01-21 05:37:46,,,1,,,,,,,
677269,2019-02-23 05:38:15,,,1,,,,,,,
677277,2018-01-05 14:16:49,,,1,,,,,,,
677354,2018-06-22 04:34:24,31,,,,,,,,,
677403,2019-03-10 05:38:57,,,1,,,,,,,
677407,2017-12-26 11:23:56,31,,,,,,,,,
677441,2019-02-10 17:59:33,13,,4,,,,,,,
677507,2019-03-12 17:23:38,28,,64,,3,,,,2,
677510,2019-01-22 14:52:03,,,,,,,,,,
677519,2019-03-14 10:12:55,,,1,,,,,,,
677554,2019-02-22 05:38:03,,,1,,,,,,,
677571,2018-06-23 04:43:45,38,,,,,,,,,
677587,2018-11-07 17:52:09,31,,,,,,,,,
677626,2018-08-09 11:40:32,,,1,,,,,,,
677635,2018-12-13 18:50:15,31,,,,,,,,,
677640,2018-06-21 15:21:09,31,,,,,,,,,
677648,2019-01-09 10:41:17,31,,,,,,,,,
677652,2019-03-07 12:52:49,,,,,,,,,,
677661,2019-03-09 05:44:54,,,1,,,,,,,
677725,2019-03-14 13:56:46,40,1,2,,,,,,,161
677738,2019-03-01 11:52:20,,,,,,,,,,
677753,2019-03-04 05:36:18,,,1,,,,,,,
677756,2018-06-26 09:39:21,32,,6,,,,,,3,
677846,2019-03-05 11:52:53,,,1,,,,,,,
677853,2019-03-14 09:57:04,39,,28,,,,,,,
677871,2019-03-08 05:41:23,,,1,,,,,,,
677932,2019-02-26 15:33:09,44,1,4,,,,,,,
677998,2018-08-15 09:40:21,,,1,,,,,,,
678039,2019-03-06 12:52:42,,,1,,,,,,,
678055,2018-12-19 04:55:59,31,,,,,,,,,
678061,2019-03-11 11:52:45,,,1,,,,,,,
678090,2018-11-25 07:00:26,31,,,,,,,,,
678104,2018-10-30 18:00:13,,,1,,,,,,,
678106,2019-03-15 05:40:18,31,,,,,,,,,
678163,2019-02-28 11:34:15,17,1,92,,,2,,,3,2
678174,2019-01-22 10:02:42,,,1,,,,,,,
678182,2018-11-15 14:52:32,31,,,,,,,,,
678204,2019-03-09 05:40:01,31,,,,,,,,,
678206,2018-12-22 04:57:49,,,,,,,,,,
678270,2019-01-10 14:10:08,39,,28,,,,,,,1
678271,2018-12-14 18:09:06,,,,,,,,,,
678277,2019-03-08 17:27:02,,,3,,,,,,,
678282,2019-03-04 17:12:00,,,1,,,,,,,
678298,2018-12-19 04:55:28,31,,,,,,,,,
678308,2019-03-01 12:01:36,12,1,,,,,,,,38
678316,2018-11-10 04:41:16,,,1,,,,,,,
678330,2019-02-24 05:47:14,31,,,,,,,,,
678337,2019-03-13 15:12:01,31,,,,,,,,,
678348,2019-03-08 20:02:30,,,1,,,,,,,
678355,2019-01-23 17:03:48,,,1,,,,,,,
678412,2019-03-02 13:51:43,31,,,,,,,,,
678418,2019-02-22 05:38:12,,,1,,,,,,,
678447,2019-02-21 07:03:12,,,1,,,,,,,
678488,2019-02-27 05:35:32,,,1,,,,,,,
678509,2019-02-22 05:40:24,31,,,,,,,,,
678514,2018-11-15 22:45:53,45,,2,,,,,,,3
678529,2019-03-05 05:41:49,,,1,,,,,,,
678546,2019-03-17 05:38:06,31,,,,,,,,,
678548,2018-10-31 18:22:26,31,,,,,,,,,
678551,2019-01-23 05:41:03,34,,1,2,,,,,,
678567,2019-02-24 07:03:01,,,,,,,,,,
678570,2019-03-08 16:52:22,,,,,,,,,,
678571,2019-03-18 14:52:34,,,,,,,,,,
678580,2018-08-08 15:20:51,,,1,,,,,,,
678599,2019-03-15 18:43:54,,,,,,,,,,
678601,2019-02-13 14:11:51,,,1,,,,,,,
678706,2018-12-01 04:36:45,,,1,,,,,,,
678742,2019-03-13 17:52:29,,,,,,,,,,
678834,2018-01-05 15:16:50,,,1,,,,,,,
678844,2019-03-05 11:52:57,,,1,,,,,,,
678883,2019-03-01 19:12:01,,,,,,,,,,
678967,2019-02-20 05:36:04,31,,,,,,,,,
679066,2019-02-21 09:31:45,,,1,,,,,,,
679089,2018-01-19 00:59:42,,,1,,,,,,,
679135,2019-03-19 14:10:23,28,,1,,,,,,,
679140,2019-02-25 07:03:04,,,1,,,,,,,
679152,2019-03-14 11:52:46,,,1,,,,,,,
679155,2019-02-20 15:02:49,2,1,4,,,,,,3,
679168,2019-02-20 07:12:12,,,1,,,,,,,
679195,2018-10-09 17:21:43,31,,,,,,,,,
679196,2018-11-03 04:45:23,,,1,,,,,,,
679202,2018-10-10 14:12:12,,,1,,,,,,,
679246,2019-01-11 19:00:01,,,,,,,,,,
679258,2019-03-16 15:43:03,,1,5,,,,,,,
679259,2018-12-18 21:30:29,31,,,,,,,,,
679310,2019-01-23 11:49:59,32,,56,,,,,,,
679342,2019-02-20 17:38:48,24,,8,,6,,,,,21
679431,2019-03-07 05:39:18,,,,,,,,,,
679448,2019-03-06 14:02:16,34,,1,2,,,,,,
679517,2018-12-21 23:51:52,,,1,,,,,,,
679565,2019-03-12 15:55:32,,,96,,,,,,,
679591,2018-12-19 07:02:22,,,1,,,,,,,
679599,2018-12-05 04:30:45,,,1,,,,,,,
679602,2018-12-05 15:00:59,38,,,,,,,,,
679603,2018-12-08 11:58:42,28,,15,,,,,,,
679662,2019-03-11 22:37:09,,,,,,,,,,
679695,2019-03-07 10:15:18,14,,11,,,,,,,
679709,2018-08-28 22:51:35,,,1,,,,,,,
679723,2018-11-28 04:30:17,,,1,,,,,,,
679734,2019-03-13 17:52:18,,,,,,,,,,
679754,2018-10-09 16:20:06,,,1,,,,,,,
679757,2018-11-03 04:43:57,31,,,,,,,,,
679766,2019-02-22 21:42:10,,,1,,,,,,,
679772,2019-02-14 05:35:21,,,1,,,,,,,
679815,2018-12-20 14:23:09,31,,,,,,,,,
679823,2019-03-08 17:04:02,976,,7,,,,,,,
679826,2018-08-08 04:30:36,,,1,,,,,,,
679828,2018-09-06 09:01:58,,,1,,,,,,,
679830,2019-02-26 09:17:30,,,1,,,,,,,
679861,2019-03-12 19:52:19,,,1,,,,,,,
679943,2019-02-22 05:50:17,31,,,,,,,,,
679951,2019-03-12 17:52:20,,,,,,,,,,
679957,2019-03-05 18:52:18,,,,,,,,,,
680000,2019-02-18 12:12:15,,,1,,,,,,,
680004,2018-03-03 09:33:27,42,,,,,,,,,
680021,2018-11-15 04:44:14,,,1,,,,,,,
680088,2017-10-14 17:01:08,24,,,,,,,,,
680099,2019-02-23 07:03:26,,,1,,,,,,,
680111,2018-08-07 18:21:22,,,1,,,,,,,
680147,2019-02-21 05:37:51,,,1,,,,,,,
680157,2019-03-02 18:42:05,,,1,,,,,,,
680169,2019-03-15 15:28:32,,,29,,,,,,,
680186,2018-08-15 10:25:51,986,,1,,,,,,,
680204,2018-06-30 04:31:34,,,1,,,,,,,
680258,2019-02-02 05:35:25,,,1,,,,,,,
680268,2019-03-14 19:12:23,31,,,,,,,,,
680272,2018-12-22 12:15:33,,,,,,,,,,
680283,2019-01-31 05:34:53,,,1,,,,,,,
680285,2018-08-09 11:43:29,,,1,,,,,,,
680291,2019-03-17 05:38:18,,,1,,,,,,,
680315,2019-03-18 14:27:35,,,,,,,,,,
680339,2019-01-17 07:03:45,,,1,,,,,,,
680392,2018-10-31 20:30:15,,,1,,,,,,,
680412,2018-10-14 04:40:05,,,1,,,,,,,
680433,2019-03-06 11:56:43,,,,,,,,,,
680443,2019-02-26 05:35:16,,,1,,,,,,,
680472,2019-03-12 17:52:16,,,,,,,,,,
680483,2018-06-22 08:30:59,31,,,,,,,,,
680503,2018-01-12 01:01:24,,,,,,,,,,
680524,2018-08-08 04:33:43,,,1,,,,,,,
680536,2018-12-19 04:42:16,,,1,,,,,,,
680539,2019-03-18 16:10:00,960,1,28,,,,,,4,9
680543,2019-03-07 17:52:19,,,,,,,,,,
680632,2019-03-11 14:52:30,,,,,,,,,,
680744,2019-02-17 05:36:48,31,,,,,,,,,
680762,2019-02-28 15:52:14,,,,,,,,,,
680773,2018-12-20 07:08:18,31,,,,,,,,,
680865,2019-02-26 22:00:57,28,,8,,,,,,,1
680875,2018-12-19 05:07:23,31,,,,,,,,,
680910,2019-02-20 15:21:29,26,,7,,,,,,3,
680917,2018-06-23 04:31:13,38,,,,,,,,,
681007,2018-11-07 09:40:19,31,,,,,,,,,
681017,2019-03-15 14:47:24,22,1,100,,,,,,3,
681061,2017-06-14 16:23:07,,,26,,,,,,,
681072,2019-03-13 05:38:19,31,,,,,,,,,
681080,2018-11-15 04:32:11,,,1,,,,,,,
681101,2019-03-17 05:38:41,,,1,,,,,,,
681161,2019-02-21 23:08:17,32,,2,,,,,,,16
681164,2019-03-19 11:09:52,32,1,22,,,,,,,
681167,2019-03-08 17:45:16,51,,90,,,,,,,
681177,2019-03-15 05:41:34,,,1,,,,,,,
681210,2019-03-05 14:54:31,31,,,,,,,,,
681216,2018-10-25 04:36:43,,,1,,,,,,,
681228,2019-03-09 18:52:24,,,1,,,,,,,
681230,2018-04-25 13:42:38,,,1,,,,,,,
681251,2019-02-17 05:33:40,,,1,,,,,,,
681269,2019-03-02 16:32:30,20,1,12,4,,,,,,7
681282,2019-02-21 17:42:59,,,130,,,,,,,
681294,2018-11-07 13:40:17,,,1,,,,,,,
681386,2018-12-19 04:33:15,31,,,,,,,,,
681461,2018-01-19 15:09:43,,,,,,,,,,
681506,2019-02-25 12:02:34,,,,,,,,,,
681532,2019-02-26 07:02:45,31,,,,,,,,,
681536,2019-02-18 05:37:52,,,1,,,,,,,
681545,2019-02-27 15:51:59,,,,,,,,,,
681574,2019-02-12 16:16:51,15,,18,,,,,,1,1
681599,2019-02-05 13:01:48,,,1,,,,,,,
681644,2018-08-09 11:40:22,,,1,,,,,,,
681716,2018-01-03 13:55:22,,,1,,,,,,,
681750,2019-03-15 05:41:00,38,,,,,,,,,
681756,2018-08-22 12:05:08,,,1,,,,,,,
681777,2019-02-27 05:35:56,,,1,,,,,,,
681790,2019-02-26 05:35:05,38,,,,,,,,,
681792,2019-02-27 16:01:47,32,,23,,,,,,,45
681869,2018-12-23 04:37:26,31,,,,,,,,,
681882,2019-02-20 17:22:45,22,,8,,,,,,,24
681913,2019-02-20 16:48:24,,,1,,,,,,,
681956,2019-03-08 05:40:58,38,,,,,,,,,
681969,2019-02-17 22:21:31,,,1,,,,,,,
681975,2019-02-25 07:02:39,,,1,,,,,,,
681982,2018-10-09 18:01:14,31,,,,,,,,,
682001,2019-02-22 16:01:58,,,1,,,,,,,
682037,2019-02-22 09:22:14,,,1,,,,,,,
682059,2019-02-24 07:02:51,,,1,,,,,,,
682160,2019-02-28 05:36:13,31,,,,,,,,,
682187,2019-03-15 11:48:38,28,,43,,,,,,3,25
682263,2018-10-25 14:42:18,,,1,,,,,,,
682325,2018-01-08 01:32:42,,,1,,,,,,,
682337,2018-10-13 04:36:16,,,1,,,,,,,
682345,2018-03-20 14:03:50,,,1,,,,,,,
682350,2018-09-14 04:40:16,,,1,,,,,,,
682370,2019-03-04 05:35:34,,,1,,,,,,,
682390,2019-03-17 05:40:12,,,1,,,,,,,
682401,2019-02-17 05:36:16,,,1,,,,,,,
682403,2019-02-22 07:07:09,,,1,,,,,,,
682422,2019-03-13 16:22:07,982,,4,,,,,,,11
682424,2019-03-07 11:35:01,34,,56,,,,,,,
682460,2019-03-12 14:45:16,,,,,,,,,,
682505,2019-02-27 10:52:12,31,,,,,,,,,
682512,2019-03-13 10:08:44,20,1,46,,,,,,2,65
682524,2018-08-22 12:07:07,,,1,,,,,,,
682530,2019-03-04 09:14:16,,1,2,,,,,,,
682567,2018-12-19 04:42:41,31,,,,,,,,,
682598,2019-03-03 05:35:28,,,1,,,,,,,
682657,2019-02-28 16:52:00,,,1,,,,,,,
682701,2019-02-21 13:33:50,44,1,2,,,,,,,
682716,2019-01-02 05:46:06,31,,,,,,,,,
682746,2019-02-17 05:36:33,,,1,,,,,,,
682753,2019-01-03 12:31:57,,,1,,,,,,,
682773,2019-03-04 11:37:43,2,,6,4,,,,,,
682777,2019-03-18 11:42:50,34,,1,2,,,,,,
682787,2018-07-16 18:23:30,,,60,,,,,,,
682807,2019-03-15 09:58:46,15,,1,,,,,,,3
682808,2019-03-10 17:16:36,12,,,,2,,,,,14
682811,2019-03-16 15:52:35,,,1,,,,,,,
682849,2018-07-06 20:20:12,,,1,,,,,,,
682857,2019-03-02 19:01:59,34,,1,2,,,,,,
682874,2018-12-28 05:36:53,31,,,,,,,,,
682901,2019-03-11 08:02:43,31,,,,,,,,,
682917,2019-03-07 11:52:54,,,1,,,,,,,
682963,2019-03-14 13:02:34,,,,,,,,,,
682965,2019-03-09 05:39:28,,,1,,,,,,,
683054,2019-02-28 05:35:21,31,,,,,,,,,
683080,2018-11-09 04:41:37,,,1,,,,,,,
683084,2019-02-22 07:03:59,31,,,,,,,,,
683133,2018-12-29 07:03:45,,,1,,,,,,,
683179,2019-02-17 05:37:03,,,1,,,,,,,
683204,2019-01-11 05:34:13,31,,,,,,,,,
683215,2019-02-19 05:34:08,,,1,,,,,,,
683220,2018-06-30 04:53:07,,,1,,,,,,,
683239,2019-02-26 07:02:51,,,1,,,,,,,
683246,2019-03-14 10:53:52,16,,4,,,,,,,4
683261,2019-03-18 14:32:06,31,,,,,,,,,
683264,2018-11-01 04:37:55,31,,,,,,,,,
683275,2019-03-01 12:45:15,974,,2,,,,,,,
683308,2019-03-17 14:52:32,,,,,,,,,,
683324,2019-03-09 13:11:21,31,,,,,,,,,
683339,2019-03-13 15:21:10,976,,6,,,,,,,
683457,2019-02-27 11:44:47,,,,,,,,,,
683466,2019-01-22 18:42:08,,,1,,,,,,,
683485,2019-03-05 17:52:18,,,1,,,,,,,
683495,2019-03-16 14:47:54,9,1,6,,,,,,,
683497,2018-10-25 04:42:22,,,1,,,,,,,
683611,2019-02-18 14:32:24,975,,60,,,,,,,51
683685,2018-01-04 10:16:11,31,,,,,,,,,
683762,2018-11-10 04:44:07,31,,,,,,,,,
683764,2018-12-19 17:30:12,,,1,,,,,,,
683798,2019-02-27 11:34:00,976,,14,,,,,,,
683824,2019-03-07 05:40:11,,,1,,,,,,,
683841,2018-08-08 18:00:13,,,1,,,,,,,
683859,2019-02-21 09:52:12,,,1,,,,,,,
683918,2019-03-14 10:12:51,,,1,,,,,,,
683981,2019-03-12 16:08:51,51,,180,,,,,,,
684050,2017-07-11 15:24:10,22,1,,,,,,,,
684114,2019-02-12 18:33:23,32,,1,,,,,,,
684124,2019-01-09 14:52:59,32,,28,,,,,,,8
684195,2019-02-19 05:34:50,,,1,,,,,,,
684254,2019-03-03 12:14:09,31,,,,,,,,,
684283,2019-01-26 07:03:22,31,,,,,,,,,
684303,2019-02-23 05:38:20,,,1,,,,,,,
684313,2018-10-10 04:40:25,,,1,,,,,,,
684320,2018-01-03 13:59:19,,,1,,,,,,,
684408,2019-03-06 16:57:55,,,,,,,,,,
684414,2019-02-18 05:34:05,,,1,,,,,,,
684541,2019-03-10 05:39:18,,,1,,,,,,,
684547,2018-09-21 19:31:43,,,1,,,,,,,
684572,2018-11-02 13:50:24,,,1,,,,,,,
684587,2019-02-27 22:42:00,,,1,,,,,,,
684616,2019-03-15 09:36:58,2,1,6,4,,,,,,
684621,2019-02-21 08:40:03,37,1,,,,,,,,2
684630,2019-03-15 05:40:16,,,,,,,,,,
684641,2019-02-27 11:35:51,,,,,,,,,,
684654,2018-08-09 12:20:35,,,1,,,,,,,
684655,2018-12-19 05:02:51,31,,,,,,,,,
684663,2018-10-18 09:52:06,34,,1,2,,,,,,
684677,2019-02-27 14:52:04,,,,,,,,,,
684680,2019-03-14 09:22:44,31,,,,,,,,,
684686,2019-03-17 09:35:10,9,1,6,,,,,,,
684720,2018-08-14 04:39:18,,,1,,,,,,,
684722,2019-02-22 05:37:13,,,1,,,,,,,
684801,2019-03-08 15:02:40,,,1,,,,,,,
684855,2018-10-25 04:34:41,,,1,,,,,,,
684945,2018-12-20 12:00:39,,,,,,,,,,
684950,2019-01-07 05:41:03,,,1,,,,,,,
684954,2019-02-28 18:02:03,,,1,,,,,,,
684959,2019-03-07 05:37:47,,,1,,,,,,,
685008,2019-03-07 13:12:38,,,376,,,,,,,
685101,2019-03-11 14:36:36,51,,88,,,,,,,
685104,2019-03-02 07:02:51,34,,1,2,,,,,,
685154,2017-02-27 09:51:15,19,,,,,,,,,
685186,2019-02-21 23:17:01,43,,1,,4,,,,,34
685248,2019-03-06 15:23:34,33,1,12,,,,,,,62
685260,2019-02-18 05:36:38,,,1,,,,,,,
685264,2019-03-14 07:04:09,,,1,,,,,,,
685302,2019-03-17 00:39:17,,,1,,,,,,,
685305,2019-03-07 14:12:17,7,1,5,,,,,,,
685313,2019-03-11 16:23:54,976,,7,,,,,,,
685375,2018-03-17 09:41:07,34,1,92,3,6,1,,,,15
685408,2019-03-06 23:32:04,31,,,,,,,,,
685433,2019-02-26 14:57:28,51,,88,,,,,,,
685442,2019-02-26 10:12:02,979,,,,,,,,,36
685466,2019-02-18 07:03:28,,,1,,,,,,,
685467,2018-12-20 04:53:46,31,,,,,,,,,
685515,2019-03-05 18:52:27,,,,,,,,,,
685577,2018-11-01 04:43:50,31,,,,,,,,,
685592,2019-02-19 05:35:54,,,1,,,,,,,
685617,2019-03-02 16:41:52,,,,,,,,,,
685661,2019-02-28 17:46:48,978,,12,,5,,,,2,
685677,2019-03-11 14:12:41,31,,,,,,,,,
685679,2018-11-02 04:45:07,31,,,,,,,,,
685703,2018-12-18 21:30:56,,,1,,,,,,,
685714,2019-02-20 07:01:19,31,,,,,,,,,
685718,2019-03-04 17:51:49,,,,,,,,,,
685737,2019-03-07 22:02:06,,,1,,,,,,,
685738,2019-01-02 05:37:17,,,1,,,,,,,
685740,2019-02-27 05:35:09,31,,,,,,,,,
685746,2019-02-28 07:02:52,31,,,,,,,,,
685754,2018-08-30 16:18:35,974,1,172,,,,,,,1
685768,2019-01-24 23:21:52,,,1,,,,,,,
685819,2019-02-26 14:52:00,,,,,,,,,,
685882,2019-02-05 13:02:17,,,1,,,,,,,
685916,2019-03-10 16:49:11,8,1,4,,,,,,,5
685936,2019-01-15 05:38:19,,,1,,,,,,,
685955,2019-03-15 11:55:05,27,,2,,,,,,,28
685997,2019-01-18 07:04:11,,,1,,,,,,,
686002,2018-11-22 04:30:54,31,,,,,,,,,
686019,2018-10-18 09:52:05,34,,1,2,,,,,,
686080,2019-02-10 15:03:12,,,1,,,,,,,
686091,2019-03-04 19:39:11,2,,2,3,,,,,,
686177,2019-03-16 15:32:44,31,,,,,,,,,
686200,2018-08-16 23:21:21,,,1,,,,,,,
686240,2019-01-18 05:40:30,,,1,,,,,,,
686302,2019-03-07 11:22:41,,,1,,,,,,,
686303,2018-11-12 04:31:06,31,,,,,,,,,
686304,2019-02-24 14:22:06,,,1,,,,,,,
686373,2019-03-14 14:35:33,48,,28,,,,,,,
686378,2019-02-27 05:40:20,,,1,,,,,,,
686423,2018-11-04 04:30:39,31,,,,,,,,,
686440,2017-03-01 17:53:36,,,,,,,,,,
686449,2018-06-28 20:12:30,38,,,,,,,,,
686465,2019-01-14 11:12:39,,,1,,,,,,,
686468,2019-03-01 17:11:11,16,1,19,3,,,,,,
686474,2018-03-07 13:56:25,34,,,,,,,,,
686479,2019-01-05 11:02:09,,,1,,,,,,,
686500,2019-02-21 05:32:41,,,1,,,,,,,
686584,2019-02-27 05:35:32,,,1,,,,,,,
686619,2018-12-24 04:43:29,31,,,,,,,,,
686644,2019-03-01 17:51:53,,,1,,,,,,,
686669,2019-02-21 05:32:53,31,,,,,,,,,
686690,2017-12-19 12:00:28,19,,,,,,,,,
686691,2018-07-04 10:31:46,,,1,,,,,,,
686696,2019-03-14 16:31:12,980,,1,,,,,,,
686732,2018-11-03 04:44:43,31,,,,,,,,,
686746,2019-03-06 11:52:40,,,1,,,,,,,
686797,2018-11-03 04:46:09,31,,,,,,,,,
686798,2019-03-15 12:52:48,,,1,,,,,,,
686849,2018-08-09 11:43:38,,,1,,,,,,,
686850,2019-02-18 05:37:08,,,1,,,,,,,
686857,2018-08-08 11:41:38,,,1,,,,,,,
686858,2017-12-23 01:56:54,,,,,,,,,,
686872,2019-01-18 13:21:15,21,,1,,,,,,,16
686967,2019-02-15 05:36:19,,,1,,,,,,,
686970,2018-12-19 04:44:05,,,1,,,,,,,
686972,2019-01-08 21:01:18,31,,,,,,,,,
686981,2019-02-21 15:01:56,,,3,,,,,,,2
687022,2018-10-28 22:13:29,,,,,,,,,,
687074,2019-03-05 16:20:55,,,,,,,,,,
687078,2019-02-26 05:35:34,,,1,,,,,,,
687107,2019-01-25 15:02:25,,,1,,,,,,,
687110,2019-01-21 11:52:58,,,,,,,,,,
687115,2018-10-17 11:00:54,,,1,,,,,,,
687146,2018-01-04 15:33:05,38,,,,,,,,,
687151,2019-02-28 11:19:18,12,,44,2,,,,,,
687199,2018-01-02 11:58:11,38,,,,,,,,,
687217,2018-12-20 04:32:23,,,1,,,,,,,
687226,2019-03-19 16:52:26,,,,,,,,,,
687229,2018-12-19 04:56:45,31,,,,,,,,,
687255,2018-11-17 16:50:11,,,1,,,,,,,
687263,2019-02-28 19:02:05,,,1,,,,,,,
687270,2018-06-29 14:14:14,,,1,,,,,,,
687277,2019-03-04 11:17:01,4,,2,,3,,,,,
687283,2019-03-01 09:23:06,28,,24,,4,,,,,
687290,2019-03-15 09:35:07,,,394,,,,,,,
687301,2019-03-08 16:32:32,,,1,,,,,,,
687303,2017-07-13 16:26:49,19,1,,,,,,,,
687370,2019-02-23 23:02:01,,,1,,,,,,,
687390,2019-03-06 18:17:53,,,1,,,,,,,
687399,2018-11-08 04:30:44,,,1,,,,,,,
687407,2019-02-18 18:52:47,,,1,,,,,,,
687428,2018-12-18 13:41:09,17,1,1,,,,,,,
687438,2019-02-15 05:36:10,,,1,,,,,,,
687465,2018-10-24 14:15:53,,,1,,,,,,,
687489,2019-03-13 17:18:26,,1,,,,,,,,1
687579,2019-02-22 05:37:04,,,1,,,,,,,
687585,2019-03-14 12:52:32,,,,,,,,,,
687688,2018-11-03 04:41:58,31,,,,,,,,,
687750,2019-01-01 05:38:49,31,,,,,,,,,
687820,2018-08-12 15:12:16,,,1,,,,,,,
687877,2019-03-08 16:52:34,,,,,,,,,,
687900,2019-03-19 17:06:11,25,,60,,,,,,,33
687926,2019-02-24 05:35:24,,,1,,,,,,,
687936,2019-01-05 05:35:16,31,,,,,,,,,
687950,2019-02-18 05:37:50,31,,,,,,,,,
687979,2019-02-18 05:35:18,,,1,,,,,,,
687980,2019-02-15 19:16:42,32,1,32,,,,,,2,83
687981,2019-02-23 23:01:37,,,1,,,,,,,
687984,2019-03-04 23:06:23,3,,17,,2,,,,,24
688017,2018-11-01 04:30:49,,,1,,,,,,,
688018,2018-08-26 20:31:02,,,1,,,,,,,
688057,2019-03-05 18:52:22,,,,,,,,,,
688102,2019-03-08 19:58:38,8,,2,,2,,,,2,
688104,2019-02-19 14:29:08,975,,60,,,,,,,51
688107,2019-03-12 12:53:43,,,1,,,,,,,
688131,2019-02-21 05:35:54,,,1,,,,,,,
688166,2018-12-20 04:32:40,31,,,,,,,,,
688217,2019-02-28 14:42:03,,,1,,,,,,,
688232,2019-03-05 18:52:21,,,1,,,,,,,
688258,2019-02-22 18:32:57,,,32,,,,,,,
688265,2018-01-12 18:08:04,,,,,,,,,,
688305,2018-03-07 14:05:30,34,,1,2,,,,,,
688315,2019-03-12 14:50:07,32,1,2,,,,,,,
688395,2019-02-17 07:03:27,,,1,,,,,,,
688521,2019-01-31 10:39:44,,,1,,,,,,,
688522,2019-01-19 12:52:33,,,1,,,,,,,
688568,2019-02-21 05:41:51,,,1,,,,,,,
688599,2019-02-20 14:14:33,975,,6,,,,,,,10
688601,2019-03-02 07:52:49,31,,,,,,,,,
688604,2018-11-29 04:30:23,,,1,,,,,,,
688611,2017-11-24 17:16:36,29,,166,,,,,,,
688651,2019-02-22 07:03:42,,,1,,,,,,,
688698,2019-03-15 13:15:25,,,,,,,,,,
688727,2018-11-01 04:40:37,31,,,,,,,,,
688797,2018-11-14 04:32:25,,,1,,,,,,,
688807,2019-02-28 21:51:40,,,,,,,,,,
